timestamp,epoch,sensor_id,sensor_type,value,ids_status,attack_type,ids_error
07:15:46,1771206346.8401456,S1,FHR,132.31,NORMAL,-,57.887567
07:15:46,1771206346.8865798,S3,SpO2,98.07,NORMAL,-,57.964185
07:15:46,1771206346.9334924,S4,RespRate,15.75,NORMAL,-,57.927872
07:15:46,1771206346.9817638,S2,TOCO,52.18,NORMAL,-,57.881919
07:15:47,1771206347.800497,S4,RespRate,14.91,NORMAL,-,57.860126
07:15:47,1771206347.8533292,S2,TOCO,55.72,NORMAL,-,57.851233
07:15:47,1771206347.9063232,S5,Temp,36.93,NORMAL,-,57.831652
07:15:47,1771206347.967095,S3,SpO2,96.95,NORMAL,-,57.748771
07:15:48,1771206348.0221019,S1,FHR,141.76,NORMAL,-,57.799747
07:15:48,1771206348.8126922,S2,TOCO,41.22,NORMAL,-,57.827914
07:15:48,1771206348.8643427,S3,SpO2,96.96,NORMAL,-,57.813703
07:15:48,1771206348.911499,S5,Temp,37.1,NORMAL,-,57.867892
07:15:48,1771206348.9581351,S1,FHR,130.91,NORMAL,-,57.791875
07:15:49,1771206349.0071383,S4,RespRate,17.09,NORMAL,-,57.878467
07:15:49,1771206349.82061,S3,SpO2,97.32,NORMAL,-,57.904271
07:15:49,1771206349.8726842,S5,Temp,36.96,NORMAL,-,57.87529
07:15:49,1771206349.9325557,S4,RespRate,16.61,NORMAL,-,57.840441
07:15:49,1771206349.9986145,S1,FHR,138.21,NORMAL,-,57.893312
07:15:50,1771206350.0531278,S2,TOCO,51.43,NORMAL,-,57.873108
07:15:50,1771206350.8293467,S1,FHR,138.18,NORMAL,-,57.8636
07:15:50,1771206350.8822272,S5,Temp,37.1,NORMAL,-,57.889762
07:15:50,1771206350.936641,S2,TOCO,54.62,NORMAL,-,57.865924
07:15:50,1771206350.9889896,S4,RespRate,16.91,NORMAL,-,57.882839
07:15:51,1771206351.042815,S3,SpO2,98.22,NORMAL,-,57.972155
07:15:51,1771206351.8403625,S5,Temp,36.92,NORMAL,-,57.938478
07:15:51,1771206351.9237387,S2,TOCO,56.0,NORMAL,-,57.942817
07:15:52,1771206352.0083606,S3,SpO2,96.98,NORMAL,-,57.850297
07:15:52,1771206352.0931137,S4,RespRate,15.92,NORMAL,-,57.811498
07:15:52,1771206352.1731205,S1,FHR,128.51,NORMAL,-,57.727636
07:15:52,1771206352.8469849,S2,TOCO,48.87,NORMAL,-,57.744098
07:15:52,1771206352.916546,S1,FHR,141.17,NORMAL,-,57.813127
07:15:52,1771206352.9780805,S4,RespRate,15.37,NORMAL,-,57.796314
07:15:53,1771206353.039634,S5,Temp,37.03,NORMAL,-,57.829703
07:15:53,1771206353.0976312,S3,SpO2,96.98,NORMAL,-,57.819058
07:15:53,1771206353.857174,S5,Temp,37.07,NORMAL,-,57.856535
07:15:53,1771206353.925207,S1,FHR,129.29,NORMAL,-,57.739249
07:15:53,1771206353.9859178,S4,RespRate,16.21,NORMAL,-,57.780523
07:15:54,1771206354.046308,S2,TOCO,61.09,NORMAL,-,57.780618
07:15:54,1771206354.1136842,S3,SpO2,97.81,NORMAL,-,57.84895
07:15:54,1771206354.8582778,S2,TOCO,55.32,NORMAL,-,57.85935
07:15:54,1771206354.9418097,S4,RespRate,16.74,NORMAL,-,57.88002
07:15:55,1771206355.0164695,S5,Temp,36.94,NORMAL,-,57.872635
07:15:55,1771206355.093478,S3,SpO2,96.88,NORMAL,-,57.791788
07:15:55,1771206355.1699479,S1,FHR,127.51,NORMAL,-,57.748768
07:15:55,1771206355.8731904,S3,SpO2,97.17,NORMAL,-,57.770829
07:15:55,1771206355.9199076,S5,Temp,37.07,NORMAL,-,57.794936
07:15:55,1771206355.9764214,S2,TOCO,46.16,NORMAL,-,57.818295
07:15:56,1771206356.02343,S1,FHR,134.28,NORMAL,-,57.792525
07:15:56,1771206356.0702677,S4,RespRate,15.32,NORMAL,-,57.730557
07:15:56,1771206356.8818688,S4,RespRate,16.95,NORMAL,-,57.801084
07:15:56,1771206356.9300263,S1,FHR,137.61,NORMAL,-,57.794379
07:15:56,1771206356.9863842,S2,TOCO,50.66,NORMAL,-,57.787131
07:15:57,1771206357.0798867,S3,SpO2,97.88,NORMAL,-,57.854036
07:15:57,1771206357.1795616,S5,Temp,36.94,NORMAL,-,57.287314
07:15:57,1771206357.8908508,S1,FHR,128.76,NORMAL,-,57.192501
07:15:57,1771206357.947297,S5,Temp,36.91,NORMAL,-,57.158286
07:15:57,1771206357.9961374,S2,TOCO,42.0,NORMAL,-,57.175461
07:15:58,1771206358.0471425,S4,RespRate,15.3,NORMAL,-,57.105232
07:15:58,1771206358.0976565,S3,SpO2,97.41,NORMAL,-,57.050165
07:15:58,1771206358.9024448,S2,TOCO,40.59,NORMAL,-,57.050282
07:15:58,1771206358.9501371,S5,Temp,36.92,NORMAL,-,57.027749
07:15:58,1771206358.9975808,S1,FHR,129.32,NORMAL,-,56.987125
07:15:59,1771206359.054011,S4,RespRate,15.48,NORMAL,-,57.006835
07:15:59,1771206359.1026018,S3,SpO2,97.33,NORMAL,-,56.277957
07:15:59,1771206359.9135742,S2,TOCO,61.02,NORMAL,-,56.223868
07:15:59,1771206359.9626,S1,FHR,131.79,NORMAL,-,56.240437
07:16:00,1771206360.0118613,S5,Temp,37.11,NORMAL,-,56.293646
07:16:00,1771206360.0619159,S4,RespRate,15.6,NORMAL,-,56.299925
07:16:00,1771206360.109918,S3,SpO2,97.83,NORMAL,-,56.34213
07:16:00,1771206360.9220994,S4,RespRate,15.71,NORMAL,-,56.34875
07:16:00,1771206360.989736,S2,TOCO,56.26,NORMAL,-,56.360578
07:16:01,1771206361.0542839,S3,SpO2,96.81,NORMAL,-,56.284166
07:16:01,1771206361.1106577,S5,Temp,36.89,NORMAL,-,55.618197
07:16:01,1771206361.1811428,S1,FHR,131.04,NORMAL,-,55.618556
07:16:01,1771206361.9329236,S2,TOCO,62.37,NORMAL,-,55.632084
07:16:01,1771206361.9846363,S3,SpO2,96.89,NORMAL,-,55.631322
07:16:02,1771206362.0376365,S4,RespRate,15.97,NORMAL,-,55.617607
07:16:02,1771206362.0891635,S5,Temp,37.13,NORMAL,-,55.662003
07:16:02,1771206362.1411648,S1,FHR,137.63,NORMAL,-,55.703963
07:16:02,1771206362.9409723,S3,SpO2,98.14,NORMAL,-,55.801757
07:16:02,1771206362.9945092,S4,RespRate,14.95,NORMAL,-,55.773447
07:16:03,1771206363.0425074,S5,Temp,37.07,NORMAL,-,55.756301
07:16:03,1771206363.093378,S2,TOCO,47.32,NORMAL,-,55.800724
07:16:03,1771206363.141558,S1,FHR,135.78,NORMAL,-,55.759125
07:16:03,1771206363.9482226,S5,Temp,36.95,NORMAL,-,55.727268
07:16:03,1771206363.996836,S1,FHR,130.77,NORMAL,-,55.71981
07:16:04,1771206364.0460863,S3,SpO2,97.38,NORMAL,-,55.666674
07:16:04,1771206364.0959787,S2,TOCO,61.47,NORMAL,-,55.644806
07:16:04,1771206364.1432116,S4,RespRate,15.33,NORMAL,-,55.668414
07:16:04,1771206364.9587357,S1,FHR,142.37,NORMAL,-,55.747256
07:16:05,1771206365.0237164,S4,RespRate,17.07,NORMAL,-,55.816511
07:16:05,1771206365.072837,S3,SpO2,96.97,NORMAL,-,55.775808
07:16:05,1771206365.1241276,S5,Temp,37.1,NORMAL,-,55.801764
07:16:05,1771206365.17461,S2,TOCO,52.77,NORMAL,-,55.815184
07:16:05,1771206365.967747,S3,SpO2,97.77,NORMAL,-,55.865621
07:16:06,1771206366.0666187,S4,RespRate,16.74,NORMAL,-,55.839
07:16:06,1771206366.1171007,S1,FHR,133.98,NORMAL,-,55.767917
07:16:06,1771206366.1666665,S5,Temp,36.91,NORMAL,-,55.755617
07:16:06,1771206366.2162006,S2,TOCO,64.61,NORMAL,-,55.739346
07:16:06,1771206366.981247,S5,Temp,37.03,NORMAL,-,55.739127
07:16:07,1771206367.036838,S4,RespRate,16.83,NORMAL,-,55.738711
07:16:07,1771206367.0958009,S3,SpO2,97.45,NORMAL,-,55.252603
07:16:07,1771206367.1711822,S1,FHR,137.12,NORMAL,-,55.224172
07:16:07,1771206367.2304652,S2,TOCO,57.01,NORMAL,-,55.244692
07:16:07,1771206367.9921985,S2,TOCO,57.92,NORMAL,-,55.259799
07:16:08,1771206368.046397,S3,SpO2,96.82,NORMAL,-,55.20558
07:16:08,1771206368.1165895,S5,Temp,37.06,NORMAL,-,55.228911
07:16:08,1771206368.1761355,S4,RespRate,14.93,NORMAL,-,55.157722
07:16:08,1771206368.2520444,S1,FHR,134.02,NORMAL,-,55.135075
07:16:09,1771206369.005343,S5,Temp,36.89,NORMAL,-,55.126569
07:16:09,1771206369.0543506,S1,FHR,128.08,NORMAL,-,55.088679
07:16:09,1771206369.1064456,S4,RespRate,15.24,NORMAL,-,55.103016
07:16:09,1771206369.1548247,S3,SpO2,97.4,NORMAL,-,55.147602
07:16:09,1771206369.2043846,S2,TOCO,50.13,NORMAL,-,55.168583
07:16:10,1771206370.02069,S2,TOCO,42.85,NORMAL,-,55.192638
07:16:10,1771206370.0988913,S4,RespRate,14.95,NORMAL,-,55.182261
07:16:10,1771206370.17242,S3,SpO2,97.11,NORMAL,-,55.15516
07:16:10,1771206370.2788157,S5,Temp,37.09,NORMAL,-,54.551413
07:16:10,1771206370.393515,S1,FHR,132.6,NORMAL,-,54.577868
07:16:11,1771206371.0261931,S3,SpO2,97.5,NORMAL,-,54.603933
07:16:11,1771206371.082282,S2,TOCO,43.65,NORMAL,-,54.590324
07:16:11,1771206371.1462858,S1,FHR,136.24,NORMAL,-,54.600507
07:16:11,1771206371.2079186,S5,Temp,36.98,NORMAL,-,54.56736
07:16:11,1771206371.2531502,S4,RespRate,15.38,NORMAL,-,54.585322
07:16:12,1771206372.0409825,S3,SpO2,97.52,NORMAL,-,54.076933
07:16:12,1771206372.111513,S2,TOCO,52.74,NORMAL,-,54.044035
07:16:12,1771206372.180978,S4,RespRate,15.19,NORMAL,-,54.038749
07:16:12,1771206372.2781842,S5,Temp,37.14,NORMAL,-,54.077943
07:16:12,1771206372.3491728,S1,FHR,136.92,NORMAL,-,54.064121
07:16:13,1771206373.0437667,S2,TOCO,47.03,NORMAL,-,54.070572
07:16:13,1771206373.1276786,S4,RespRate,16.07,NORMAL,-,54.099275
07:16:13,1771206373.2391407,S3,SpO2,98.0,NORMAL,-,54.154879
07:16:13,1771206373.3182423,S5,Temp,37.06,NORMAL,-,54.159429
07:16:13,1771206373.387617,S1,FHR,137.7,NORMAL,-,54.108698
07:16:14,1771206374.0593963,S3,SpO2,97.72,NORMAL,-,54.093173
07:16:14,1771206374.140421,S1,FHR,129.07,NORMAL,-,54.023302
07:16:14,1771206374.2172868,S5,Temp,36.87,NORMAL,-,53.486933
07:16:14,1771206374.3000588,S4,RespRate,16.92,NORMAL,-,53.509813
07:16:14,1771206374.3638654,S2,TOCO,40.76,NORMAL,-,53.536563
07:16:15,1771206375.0619447,S3,SpO2,97.72,NORMAL,-,53.534904
07:16:15,1771206375.13826,S1,FHR,140.36,NORMAL,-,53.611617
07:16:15,1771206375.229125,S5,Temp,37.13,NORMAL,-,53.678421
07:16:15,1771206375.3310387,S4,RespRate,15.5,NORMAL,-,53.607229
07:16:15,1771206375.411217,S2,TOCO,50.24,NORMAL,-,53.559753
07:16:16,1771206376.0693626,S4,RespRate,16.54,NORMAL,-,53.590543
07:16:16,1771206376.1312816,S1,FHR,138.33,NORMAL,-,53.558094
07:16:16,1771206376.1850893,S2,TOCO,41.39,NORMAL,-,53.569677
07:16:16,1771206376.238911,S3,SpO2,96.81,NORMAL,-,53.450398
07:16:16,1771206376.2952907,S5,Temp,37.01,NORMAL,-,52.84657
07:16:17,1771206377.0724895,S1,FHR,133.16,NORMAL,-,52.8057
07:16:17,1771206377.127463,S2,TOCO,57.16,NORMAL,-,52.772508
07:16:17,1771206377.1854513,S5,Temp,36.99,NORMAL,-,52.781811
07:16:17,1771206377.241839,S4,RespRate,16.64,NORMAL,-,52.784651
07:16:17,1771206377.2951145,S3,SpO2,97.99,NORMAL,-,52.253889
07:16:18,1771206378.0834212,S2,TOCO,43.45,NORMAL,-,52.291034
07:16:18,1771206378.134958,S3,SpO2,97.37,NORMAL,-,52.237638
07:16:18,1771206378.1822307,S1,FHR,127.84,NORMAL,-,52.204029
07:16:18,1771206378.2356212,S5,Temp,36.88,NORMAL,-,52.156515
07:16:18,1771206378.284899,S4,RespRate,16.48,NORMAL,-,52.150921
07:16:19,1771206379.0844433,S1,FHR,129.3,NORMAL,-,52.165725
07:16:19,1771206379.1340063,S2,TOCO,61.88,NORMAL,-,52.121437
07:16:19,1771206379.1826727,S5,Temp,36.98,NORMAL,-,52.156457
07:16:19,1771206379.2326052,S3,SpO2,96.81,NORMAL,-,52.106663
07:16:19,1771206379.2855554,S4,RespRate,15.54,NORMAL,-,52.073994
07:16:20,1771206380.0938253,S4,RespRate,15.81,NORMAL,-,52.090299
07:16:20,1771206380.1573644,S1,FHR,128.01,NORMAL,-,52.048944
07:16:20,1771206380.206721,S3,SpO2,97.03,NORMAL,-,52.055839
07:16:20,1771206380.2582512,S5,Temp,36.91,NORMAL,-,51.427302
07:16:20,1771206380.3086145,S2,TOCO,49.56,NORMAL,-,51.446358
07:16:21,1771206381.1071482,S5,Temp,36.88,NORMAL,-,51.427042
07:16:21,1771206381.1753829,S3,SpO2,97.25,NORMAL,-,51.445605
07:16:21,1771206381.236017,S2,TOCO,57.75,NORMAL,-,51.434176
07:16:21,1771206381.3031843,S1,FHR,134.44,NORMAL,-,51.464981
07:16:21,1771206381.3601308,S4,RespRate,15.02,NORMAL,-,51.444635
07:16:22,1771206382.1207001,S4,RespRate,15.8,NORMAL,-,51.456882
07:16:22,1771206382.1701722,S1,FHR,142.19,NORMAL,-,51.497005
07:16:22,1771206382.2177584,S5,Temp,37.1,NORMAL,-,50.819395
07:16:22,1771206382.266618,S2,TOCO,39.06,NORMAL,-,50.860302
07:16:22,1771206382.3230944,S3,SpO2,97.19,NORMAL,-,50.862011
07:16:23,1771206383.1226447,S4,RespRate,15.37,NORMAL,-,50.846105
07:16:23,1771206383.1721842,S2,TOCO,56.86,NORMAL,-,50.808763
07:16:23,1771206383.2495441,S5,Temp,37.03,NORMAL,-,50.818448
07:16:23,1771206383.3215685,S1,FHR,131.36,NORMAL,-,50.73975
07:16:23,1771206383.3776052,S3,SpO2,97.75,NORMAL,-,50.793559
07:16:24,1771206384.1322455,S2,TOCO,43.11,NORMAL,-,50.831132
07:16:24,1771206384.1812236,S1,FHR,129.87,NORMAL,-,50.820157
07:16:24,1771206384.2308493,S3,SpO2,97.41,NORMAL,-,50.807542
07:16:24,1771206384.2788498,S4,RespRate,15.52,NORMAL,-,50.809409
07:16:24,1771206384.32684,S5,Temp,36.88,NORMAL,-,50.184441
07:16:25,1771206385.1466522,S2,TOCO,49.38,NORMAL,-,50.159003
07:16:25,1771206385.194161,S5,Temp,37.07,NORMAL,-,50.179844
07:16:25,1771206385.2429564,S4,RespRate,17.0,NORMAL,-,50.23009
07:16:25,1771206385.3049073,S3,SpO2,97.8,NORMAL,-,50.272448
07:16:25,1771206385.3891177,S1,FHR,128.12,NORMAL,-,50.244865
07:16:26,1771206386.1587577,S1,FHR,133.29,NORMAL,-,50.215848
07:16:26,1771206386.205815,S3,SpO2,96.88,NORMAL,-,50.12682
07:16:26,1771206386.252329,S2,TOCO,44.5,NORMAL,-,50.132388
07:16:26,1771206386.3000035,S5,Temp,37.07,NORMAL,-,50.168182
07:16:26,1771206386.3463542,S4,RespRate,16.98,NORMAL,-,50.152631
07:16:27,1771206387.1604633,S1,FHR,135.51,NORMAL,-,50.112216
07:16:27,1771206387.2109144,S2,TOCO,56.19,NORMAL,-,50.083659
07:16:27,1771206387.2617521,S5,Temp,37.01,NORMAL,-,50.094235
07:16:27,1771206387.3099122,S4,RespRate,16.06,NORMAL,-,50.053667
07:16:27,1771206387.3587787,S3,SpO2,97.54,NORMAL,-,49.385701
07:16:28,1771206388.1737788,S4,RespRate,16.92,NORMAL,-,49.421225
07:16:28,1771206388.2215512,S2,TOCO,46.02,NORMAL,-,49.445257
07:16:28,1771206388.267504,S1,FHR,130.6,NORMAL,-,49.414238
07:16:28,1771206388.3139691,S5,Temp,36.96,NORMAL,-,49.430592
07:16:28,1771206388.3618822,S3,SpO2,97.15,NORMAL,-,49.40347
07:16:29,1771206389.1876538,S3,SpO2,97.82,NORMAL,-,49.463102
07:16:29,1771206389.2387106,S1,FHR,136.92,NORMAL,-,49.50607
07:16:29,1771206389.2872245,S5,Temp,36.86,NORMAL,-,48.784136
07:16:29,1771206389.3350458,S2,TOCO,43.27,NORMAL,-,48.797088
07:16:29,1771206389.38656,S4,RespRate,16.33,NORMAL,-,48.768995
07:16:30,1771206390.198945,S2,TOCO,53.24,NORMAL,-,48.725388
07:16:30,1771206390.2461941,S4,RespRate,15.56,NORMAL,-,48.696316
07:16:30,1771206390.2981918,S5,Temp,36.96,NORMAL,-,48.698064
07:16:30,1771206390.3451178,S3,SpO2,97.67,NORMAL,-,48.679463
07:16:30,1771206390.3956795,S1,FHR,135.89,NORMAL,-,48.669086
07:16:31,1771206391.201796,S4,RespRate,15.14,NORMAL,-,48.672892
07:16:31,1771206391.253417,S2,TOCO,38.87,NORMAL,-,48.713981
07:16:31,1771206391.303414,S3,SpO2,97.1,NORMAL,-,48.095085
07:16:31,1771206391.351735,S1,FHR,129.86,NORMAL,-,48.06123
07:16:31,1771206391.4147396,S5,Temp,36.94,NORMAL,-,48.056617
07:16:32,1771206392.2050886,S2,TOCO,64.1,NORMAL,-,47.988397
07:16:32,1771206392.2551255,S1,FHR,132.29,NORMAL,-,48.003639
07:16:32,1771206392.3019392,S4,RespRate,15.85,NORMAL,-,48.028568
07:16:32,1771206392.354534,S3,SpO2,97.7,NORMAL,-,48.070377
07:16:32,1771206392.4027138,S5,Temp,36.98,NORMAL,-,47.440614
07:16:33,1771206393.2186544,S3,SpO2,97.62,NORMAL,-,47.442286
07:16:33,1771206393.2659612,S5,Temp,37.05,NORMAL,-,47.438596
07:16:33,1771206393.3155792,S1,FHR,131.11,NORMAL,-,47.42805
07:16:33,1771206393.3641396,S4,RespRate,15.58,NORMAL,-,47.413478
07:16:33,1771206393.4142895,S2,TOCO,37.32,NORMAL,-,47.502676
07:16:34,1771206394.2275891,S5,Temp,36.98,NORMAL,-,47.508715
07:16:34,1771206394.2792213,S4,RespRate,16.09,NORMAL,-,47.527665
07:16:34,1771206394.3502305,S2,TOCO,46.33,NORMAL,-,47.48752
07:16:34,1771206394.4077487,S3,SpO2,97.46,NORMAL,-,47.475076
07:16:34,1771206394.4752786,S1,FHR,140.74,NORMAL,-,47.532732
07:16:35,1771206395.230918,S3,SpO2,97.4,NORMAL,-,47.526955
07:16:35,1771206395.2788253,S4,RespRate,15.98,NORMAL,-,47.515597
07:16:35,1771206395.3276038,S5,Temp,36.86,NORMAL,-,47.489468
07:16:35,1771206395.3916001,S2,TOCO,48.71,NORMAL,-,47.473411
07:16:35,1771206395.4944677,S1,FHR,134.74,NORMAL,-,47.429744
07:16:36,1771206396.2422802,S5,Temp,37.12,NORMAL,-,47.476255
07:16:36,1771206396.296858,S2,TOCO,54.6,NORMAL,-,47.449791
07:16:36,1771206396.344875,S3,SpO2,96.92,NORMAL,-,47.404811
07:16:36,1771206396.392387,S1,FHR,137.84,NORMAL,-,47.425837
07:16:36,1771206396.448183,S4,RespRate,17.09,NORMAL,-,47.461789
07:16:37,1771206397.2437701,S4,RespRate,15.28,NORMAL,-,47.39297
07:16:37,1771206397.291935,S1,FHR,134.92,NORMAL,-,47.375427
07:16:37,1771206397.3391972,S3,SpO2,97.29,NORMAL,-,47.397569
07:16:37,1771206397.3869076,S5,Temp,37.04,NORMAL,-,47.380746
07:16:37,1771206397.435346,S2,TOCO,50.23,NORMAL,-,47.384734
07:16:38,1771206398.2471495,S3,SpO2,98.0,NORMAL,-,47.449418
07:16:38,1771206398.2977333,S5,Temp,37.09,NORMAL,-,47.486938
07:16:38,1771206398.3447475,S4,RespRate,16.4,NORMAL,-,47.528509
07:16:38,1771206398.397433,S1,FHR,131.79,NORMAL,-,47.511438
07:16:38,1771206398.4479601,S2,TOCO,63.72,NORMAL,-,47.489831
07:16:39,1771206399.2502573,S2,TOCO,63.41,NORMAL,-,47.502712
07:16:39,1771206399.2974281,S1,FHR,135.19,NORMAL,-,47.524114
07:16:39,1771206399.344427,S3,SpO2,97.65,NORMAL,-,47.505434
07:16:39,1771206399.394858,S5,Temp,36.88,NORMAL,-,47.46534
07:16:39,1771206399.4408576,S4,RespRate,15.64,NORMAL,-,47.440294
07:16:40,1771206400.25081,S5,Temp,36.92,NORMAL,-,47.424376
07:16:40,1771206400.299651,S2,TOCO,59.68,NORMAL,-,47.445221
07:16:40,1771206400.3528478,S3,SpO2,97.28,NORMAL,-,47.418634
07:16:40,1771206400.406582,S1,FHR,129.03,NORMAL,-,47.38335
07:16:40,1771206400.4568787,S4,RespRate,15.1,NORMAL,-,47.370948
07:16:41,1771206401.2547398,S4,RespRate,16.36,NORMAL,-,47.418616
07:16:41,1771206401.30233,S5,Temp,37.09,NORMAL,-,47.440817
07:16:41,1771206401.3506405,S2,TOCO,35.84,NORMAL,-,47.525161
07:16:41,1771206401.4025068,S3,SpO2,97.31,NORMAL,-,47.523695
07:16:41,1771206401.4505095,S1,FHR,130.74,NORMAL,-,47.538431
07:16:42,1771206402.2575495,S4,RespRate,16.63,NORMAL,-,47.538247
07:16:42,1771206402.3182843,S2,TOCO,46.01,NORMAL,-,47.501889
07:16:42,1771206402.375797,S3,SpO2,96.99,NORMAL,-,47.469102
07:16:42,1771206402.4278598,S1,FHR,136.25,NORMAL,-,47.501545
07:16:42,1771206402.4793692,S5,Temp,37.09,NORMAL,-,47.508706
07:16:43,1771206403.269449,S3,SpO2,97.85,NORMAL,-,47.581224
07:16:43,1771206403.3180768,S4,RespRate,15.96,NORMAL,-,47.555238
07:16:43,1771206403.36648,S1,FHR,129.79,NORMAL,-,47.514346
07:16:43,1771206403.4147937,S5,Temp,36.91,NORMAL,-,47.485023
07:16:43,1771206403.4669025,S2,TOCO,47.14,NORMAL,-,47.46479
07:16:44,1771206404.2804558,S2,TOCO,51.06,NORMAL,-,47.442434
07:16:44,1771206404.3445823,S4,RespRate,15.85,NORMAL,-,47.444395
07:16:44,1771206404.3945851,S1,FHR,136.73,NORMAL,-,47.489081
07:16:44,1771206404.4486961,S3,SpO2,97.47,NORMAL,-,47.463195
07:16:44,1771206404.5100636,S5,Temp,37.14,NORMAL,-,47.51761
07:16:45,1771206405.2927835,S3,SpO2,97.86,NORMAL,-,47.554858
07:16:45,1771206405.3428113,S4,RespRate,17.17,NORMAL,-,47.602506
07:16:45,1771206405.3918104,S5,Temp,36.98,NORMAL,-,47.604974
07:16:45,1771206405.444739,S2,TOCO,45.8,NORMAL,-,47.625335
07:16:45,1771206405.4970582,S1,FHR,129.6,NORMAL,-,47.57641
07:16:46,1771206406.307417,S3,SpO2,97.59,NORMAL,-,47.558951
07:16:46,1771206406.3844519,S5,Temp,36.87,NORMAL,-,47.538713
07:16:46,1771206406.4423032,S2,TOCO,42.12,NORMAL,-,47.556329
07:16:46,1771206406.4949815,S1,FHR,137.54,NORMAL,-,47.610578
07:16:46,1771206406.551321,S4,RespRate,15.24,NORMAL,-,47.527713
07:16:47,1771206407.315459,S5,Temp,36.93,NORMAL,-,47.524635
07:16:47,1771206407.3669586,S4,RespRate,15.63,NORMAL,-,47.550906
07:16:47,1771206407.4159667,S1,FHR,141.65,NORMAL,-,47.571014
07:16:47,1771206407.4644868,S2,TOCO,48.85,NORMAL,-,47.538919
07:16:47,1771206407.5167928,S3,SpO2,98.09,NORMAL,-,47.591822
07:16:48,1771206408.320319,S3,SpO2,97.13,NORMAL,-,47.506398
07:16:48,1771206408.370181,S2,TOCO,47.4,NORMAL,-,47.496391
07:16:48,1771206408.4181962,S5,Temp,37.1,NORMAL,-,47.540106
07:16:48,1771206408.490426,S4,RespRate,16.21,NORMAL,-,47.567065
07:16:48,1771206408.5593636,S1,FHR,135.24,NORMAL,-,47.525732
07:16:49,1771206409.3311403,S2,TOCO,42.54,NORMAL,-,47.546689
07:16:49,1771206409.3794649,S3,SpO2,98.18,NORMAL,-,47.638334
07:16:49,1771206409.429356,S1,FHR,138.5,NORMAL,-,47.665553
07:16:49,1771206409.4809382,S4,RespRate,15.39,NORMAL,-,47.628186
07:16:49,1771206409.5282397,S5,Temp,37.11,NORMAL,-,47.635085
07:16:50,1771206410.3412066,S3,SpO2,96.8,NORMAL,-,47.510897
07:16:50,1771206410.402823,S2,TOCO,39.83,NORMAL,-,47.517234
07:16:50,1771206410.490995,S1,FHR,129.94,NORMAL,-,47.469997
07:16:50,1771206410.6167548,S5,Temp,36.91,NORMAL,-,47.441942
07:16:50,1771206410.7064035,S4,RespRate,14.83,NORMAL,-,47.425884
07:16:51,1771206411.345608,S3,SpO2,96.94,NORMAL,-,47.422752
07:16:51,1771206411.3947015,S5,Temp,36.91,NORMAL,-,47.389717
07:16:51,1771206411.444015,S2,TOCO,45.98,NORMAL,-,47.358256
07:16:51,1771206411.4988918,S4,RespRate,14.87,NORMAL,-,47.360558
07:16:51,1771206411.5488565,S1,FHR,130.17,NORMAL,-,47.366295
07:16:52,1771206412.3596442,S4,RespRate,14.98,NORMAL,-,47.371516
07:16:52,1771206412.4094422,S5,Temp,36.9,NORMAL,-,47.365758
07:16:52,1771206412.457956,S2,TOCO,38.91,NORMAL,-,47.378795
07:16:52,1771206412.5062692,S3,SpO2,97.21,NORMAL,-,47.389904
07:16:52,1771206412.5564256,S1,FHR,140.25,NORMAL,-,47.442742
07:16:53,1771206413.3717444,S4,RespRate,15.58,NORMAL,-,47.46449
07:16:53,1771206413.4257374,S2,TOCO,47.84,NORMAL,-,47.435855
07:16:53,1771206413.4829688,S1,FHR,131.22,NORMAL,-,47.376493
07:16:53,1771206413.5310924,S3,SpO2,97.67,NORMAL,-,47.412634
07:16:53,1771206413.5804682,S5,Temp,36.92,NORMAL,-,47.396596
07:16:54,1771206414.38524,S1,FHR,133.14,NORMAL,-,47.41249
07:16:54,1771206414.540712,S2,TOCO,47.94,NORMAL,-,47.398049
07:16:54,1771206414.6179454,S3,SpO2,97.46,NORMAL,-,47.385722
07:16:54,1771206414.678333,S4,RespRate,16.79,NORMAL,-,47.420618
07:16:54,1771206414.7568603,S5,Temp,36.92,NORMAL,-,47.396943
07:16:55,1771206415.3877366,S1,FHR,138.11,NORMAL,-,47.42518
07:16:55,1771206415.4266827,S2,TOCO,49.95,NORMAL,-,47.41784
07:16:55,1771206415.4628885,S3,SpO2,98.06,NORMAL,-,47.473868
07:16:55,1771206415.4962127,S5,Temp,36.9,NORMAL,-,47.465388
07:16:55,1771206415.5316663,S4,RespRate,16.21,NORMAL,-,47.429179
07:16:56,1771206416.4008722,S3,SpO2,96.79,NORMAL,-,47.322897
07:16:56,1771206416.4405363,S2,TOCO,38.21,NORMAL,-,47.363035
07:16:56,1771206416.476619,S1,FHR,132.45,NORMAL,-,47.324724
07:16:56,1771206416.5118282,S5,Temp,36.85,NORMAL,-,47.28464
07:16:56,1771206416.5450492,S4,RespRate,15.04,NORMAL,-,47.247473
07:16:57,1771206417.4147453,S1,FHR,133.59,NORMAL,-,47.257247
07:16:57,1771206417.4657688,S3,SpO2,97.56,NORMAL,-,47.318606
07:16:57,1771206417.5101569,S2,TOCO,58.16,NORMAL,-,47.256603
07:16:57,1771206417.547043,S5,Temp,36.95,NORMAL,-,47.265036
07:16:57,1771206417.5846093,S4,RespRate,16.52,NORMAL,-,47.316526
