FHR,TOCO,SpO2,RespRate,Temp
153.75,7.0,100.0,12.0,24.600000381469727
153.75,6.5,100.0,12.0,24.600000381469727
153.75,7.0,100.0,12.0,24.600000381469727
154.0,7.0,100.0,12.0,24.600000381469727
154.0,8.0,100.0,12.0,24.600000381469727
153.5,8.0,100.0,12.0,24.600000381469727
152.5,7.5,100.0,12.0,24.600000381469727
152.5,8.0,100.0,12.0,24.600000381469727
152.5,9.0,100.0,12.0,24.600000381469727
149.25,9.5,100.0,12.0,24.600000381469727
141.75,10.0,100.0,12.0,24.600000381469727
141.75,10.5,100.0,12.0,24.600000381469727
135.75,10.5,100.0,12.0,24.600000381469727
135.75,10.5,100.0,12.0,24.600000381469727
136.75,9.0,100.0,12.0,24.600000381469727
136.75,9.0,100.0,12.0,24.600000381469727
138.75,9.5,100.0,12.0,24.600000381469727
140.0,10.0,100.0,12.0,24.600000381469727
140.0,9.5,100.0,12.0,24.600000381469727
140.5,8.5,100.0,12.0,24.600000381469727
140.5,7.5,100.0,12.0,24.600000381469727
142.25,7.0,100.0,12.0,24.600000381469727
145.0,6.5,100.0,12.0,24.600000381469727
145.0,6.5,100.0,12.0,24.600000381469727
145.0,5.5,100.0,12.0,24.600000381469727
145.0,4.5,100.0,12.0,24.600000381469727
145.0,4.5,100.0,12.0,24.600000381469727
145.25,5.0,100.0,12.0,24.600000381469727
145.25,5.0,100.0,12.0,24.600000381469727
148.0,4.5,100.0,12.0,24.600000381469727
148.0,5.0,100.0,12.0,24.600000381469727
147.25,5.0,100.0,12.0,24.600000381469727
148.0,4.5,100.0,12.0,24.600000381469727
148.0,4.5,100.0,12.0,24.600000381469727
150.0,5.0,100.0,12.0,24.600000381469727
150.25,4.5,100.0,12.0,24.600000381469727
150.25,4.0,100.0,12.0,24.600000381469727
151.0,4.5,100.0,12.0,24.600000381469727
151.5,4.0,100.0,12.0,24.600000381469727
151.5,4.5,100.0,12.0,24.600000381469727
152.5,4.5,100.0,12.0,24.600000381469727
152.5,4.0,100.0,12.0,24.600000381469727
151.75,4.0,100.0,12.0,24.600000381469727
152.0,4.5,100.0,12.0,24.600000381469727
152.0,4.0,100.0,12.0,24.600000381469727
152.25,4.0,100.0,12.0,24.600000381469727
152.5,4.0,100.0,12.0,24.600000381469727
152.5,4.0,100.0,12.0,24.600000381469727
152.5,4.0,100.0,12.0,24.600000381469727
152.5,4.5,100.0,12.0,24.600000381469727
152.5,4.5,100.0,12.0,24.600000381469727
152.25,4.5,100.0,12.0,24.600000381469727
152.25,5.0,100.0,12.0,24.600000381469727
152.25,5.0,100.0,12.0,24.600000381469727
151.5,5.0,100.0,12.0,24.600000381469727
151.25,5.0,100.0,12.0,24.600000381469727
151.25,5.5,100.0,12.0,24.600000381469727
152.25,5.5,100.0,12.0,24.600000381469727
152.25,5.5,100.0,12.0,24.600000381469727
152.25,6.0,100.0,12.0,24.600000381469727
151.5,6.5,100.0,12.0,24.600000381469727
151.5,6.5,100.0,12.0,24.600000381469727
150.75,6.5,100.0,12.0,24.600000381469727
151.0,6.0,100.0,12.0,24.600000381469727
151.0,7.0,100.0,12.0,24.600000381469727
150.75,8.5,100.0,12.0,24.600000381469727
150.25,9.0,100.0,12.0,24.600000381469727
150.25,9.5,100.0,12.0,24.600000381469727
149.0,9.5,100.0,12.0,24.600000381469727
149.0,10.0,100.0,12.0,24.600000381469727
150.75,10.0,100.0,12.0,24.600000381469727
150.0,10.5,100.0,12.0,24.600000381469727
150.0,12.0,100.0,12.0,24.600000381469727
149.25,13.0,100.0,12.0,24.600000381469727
149.25,12.0,100.0,12.0,24.600000381469727
147.5,12.5,100.0,12.0,24.600000381469727
147.5,13.0,100.0,12.0,24.600000381469727
150.0,12.0,100.0,12.0,24.600000381469727
149.0,12.0,100.0,12.0,24.600000381469727
149.0,11.5,100.0,12.0,24.600000381469727
148.75,13.0,100.0,12.0,24.600000381469727
148.25,13.0,100.0,12.0,24.600000381469727
148.25,12.5,100.0,12.0,24.600000381469727
148.0,12.5,100.0,12.0,24.600000381469727
148.0,12.5,100.0,12.0,24.600000381469727
147.25,12.0,100.0,12.0,24.600000381469727
147.0,12.5,100.0,12.0,24.600000381469727
147.0,12.0,100.0,12.0,24.600000381469727
147.0,12.0,100.0,12.0,24.600000381469727
147.0,12.5,100.0,12.0,24.600000381469727
147.0,12.5,100.0,12.0,24.600000381469727
147.0,12.0,100.0,12.0,24.600000381469727
147.0,12.5,100.0,12.0,24.600000381469727
147.0,12.5,100.0,12.0,24.600000381469727
147.0,13.0,100.0,12.0,24.600000381469727
147.0,13.0,100.0,12.0,24.600000381469727
146.25,13.0,100.0,12.0,24.600000381469727
146.25,13.5,100.0,12.0,24.600000381469727
145.75,13.5,100.0,12.0,24.600000381469727
147.0,13.5,100.0,12.0,24.600000381469727
147.0,13.5,100.0,12.0,24.600000381469727
147.5,14.5,100.0,12.0,24.600000381469727
147.5,14.5,100.0,12.0,24.600000381469727
147.5,15.0,100.0,12.0,24.600000381469727
147.25,15.5,100.0,12.0,24.600000381469727
147.25,15.5,100.0,12.0,24.600000381469727
148.75,16.0,100.0,12.0,24.600000381469727
149.75,16.5,100.0,12.0,24.600000381469727
149.75,15.5,100.0,12.0,24.600000381469727
150.0,16.5,100.0,12.0,24.600000381469727
150.0,18.0,100.0,12.0,24.600000381469727
150.0,18.0,100.0,12.0,24.600000381469727
150.25,18.5,100.0,12.0,24.600000381469727
150.25,20.5,100.0,12.0,24.600000381469727
151.75,21.0,100.0,12.0,24.600000381469727
153.0,21.5,100.0,12.0,24.600000381469727
153.0,22.0,100.0,12.0,24.600000381469727
153.25,22.5,100.0,12.0,24.600000381469727
153.0,23.0,100.0,12.0,24.600000381469727
153.0,23.5,100.0,12.0,24.600000381469727
152.75,24.5,100.0,12.0,24.600000381469727
152.0,25.0,99.0,12.0,24.600000381469727
152.0,26.0,100.0,12.0,24.600000381469727
151.25,25.5,100.0,12.0,24.600000381469727
151.25,25.5,100.0,12.0,24.600000381469727
152.25,27.0,100.0,12.0,24.600000381469727
151.5,27.0,100.0,12.0,24.600000381469727
151.5,27.0,100.0,12.0,24.600000381469727
150.0,27.5,100.0,12.0,24.600000381469727
148.75,27.0,100.0,12.0,24.600000381469727
148.75,28.5,99.0,12.0,24.600000381469727
148.25,28.5,99.0,12.0,24.600000381469727
148.25,29.0,99.0,12.0,24.600000381469727
147.25,28.0,99.0,12.0,24.600000381469727
146.5,28.5,99.0,12.0,24.600000381469727
146.5,29.0,99.0,12.0,24.600000381469727
146.0,30.5,99.0,12.0,24.600000381469727
146.0,31.5,99.0,12.0,24.600000381469727
147.25,31.5,99.0,12.0,24.600000381469727
147.0,30.5,99.0,12.0,24.600000381469727
147.0,29.5,99.0,12.0,24.600000381469727
146.5,30.5,99.0,12.0,24.600000381469727
146.5,27.5,99.0,12.0,24.600000381469727
146.5,24.5,99.0,12.0,24.600000381469727
145.75,25.5,99.0,12.0,24.600000381469727
145.75,25.5,99.0,12.0,24.600000381469727
146.25,26.0,99.0,12.0,24.600000381469727
146.25,28.5,99.0,12.0,24.600000381469727
145.25,28.0,99.0,12.0,24.600000381469727
146.25,27.0,99.0,12.0,24.600000381469727
146.25,27.0,99.0,12.0,24.600000381469727
146.75,27.5,99.0,12.0,24.600000381469727
146.5,28.0,99.0,12.0,24.600000381469727
146.5,28.0,99.0,12.0,24.600000381469727
145.75,29.0,99.0,12.0,24.600000381469727
145.75,28.5,99.0,12.0,24.600000381469727
146.25,29.5,99.0,12.0,24.600000381469727
145.75,31.0,99.0,12.0,24.600000381469727
145.75,33.0,99.0,12.0,24.600000381469727
146.75,32.0,99.0,12.0,24.600000381469727
146.75,31.0,99.0,12.0,24.600000381469727
145.5,32.5,99.0,12.0,24.600000381469727
144.0,32.5,99.0,12.0,24.600000381469727
144.0,32.5,99.0,12.0,24.600000381469727
145.5,31.5,99.0,12.0,24.600000381469727
145.5,31.5,99.0,12.0,24.600000381469727
146.0,33.0,99.0,12.0,24.600000381469727
147.0,32.5,99.0,12.0,24.600000381469727
147.0,30.0,99.0,12.0,24.600000381469727
146.75,31.0,99.0,12.0,24.600000381469727
147.0,32.5,99.0,12.0,24.600000381469727
147.0,37.5,99.0,12.0,24.600000381469727
147.0,38.5,99.0,12.0,24.600000381469727
147.0,31.0,99.0,12.0,24.600000381469727
148.5,29.5,99.0,12.0,24.600000381469727
150.5,35.5,99.0,12.0,24.600000381469727
150.5,36.0,99.0,12.0,24.600000381469727
150.25,32.0,99.0,12.0,24.600000381469727
151.75,37.0,99.0,12.0,24.600000381469727
151.75,37.5,99.0,12.0,24.600000381469727
151.75,31.5,99.0,12.0,24.600000381469727
151.75,34.0,99.0,12.0,24.600000381469727
152.25,38.0,99.0,12.0,24.600000381469727
152.0,40.5,99.0,12.0,24.600000381469727
152.0,33.5,99.0,12.0,24.600000381469727
152.75,36.5,99.0,12.0,24.600000381469727
153.0,38.0,99.0,12.0,24.600000381469727
153.0,35.5,99.0,12.0,24.600000381469727
152.75,38.5,99.0,12.0,24.600000381469727
151.75,34.5,99.0,12.0,24.600000381469727
151.75,35.0,99.0,12.0,24.600000381469727
151.75,35.0,99.0,12.0,24.600000381469727
151.75,34.5,99.0,12.0,24.600000381469727
152.5,33.0,99.0,12.0,24.600000381469727
152.0,31.0,99.0,12.0,24.600000381469727
152.0,32.0,99.0,12.0,24.600000381469727
152.0,31.5,99.0,12.0,24.600000381469727
152.25,31.5,99.0,12.0,24.600000381469727
152.25,28.0,99.0,12.0,24.600000381469727
152.0,28.5,99.0,12.0,24.600000381469727
152.0,29.0,99.0,12.0,24.600000381469727
152.0,29.0,99.0,12.0,24.600000381469727
152.25,28.0,99.0,12.0,24.600000381469727
152.25,27.0,99.0,12.0,24.600000381469727
151.75,29.0,99.0,12.0,24.600000381469727
150.75,30.5,99.0,12.0,24.600000381469727
150.75,32.5,99.0,12.0,24.600000381469727
151.25,32.5,99.0,12.0,24.600000381469727
151.25,31.5,99.0,12.0,24.600000381469727
149.25,33.0,99.0,12.0,24.600000381469727
149.5,35.0,99.0,12.0,24.600000381469727
149.5,34.5,99.0,12.0,24.600000381469727
146.25,33.0,99.0,12.0,24.600000381469727
145.75,32.5,99.0,12.0,24.600000381469727
145.75,33.5,99.0,12.0,24.600000381469727
145.5,34.5,99.0,12.0,24.600000381469727
145.5,34.0,99.0,12.0,24.600000381469727
146.25,32.0,99.0,12.0,24.600000381469727
146.0,29.5,99.0,12.0,24.600000381469727
146.0,28.5,99.0,12.0,24.600000381469727
147.0,28.5,99.0,12.0,24.600000381469727
147.0,29.0,99.0,12.0,24.600000381469727
146.25,29.0,99.0,12.0,24.600000381469727
146.75,29.5,99.0,12.0,24.600000381469727
146.75,30.0,99.0,12.0,24.600000381469727
146.5,30.5,99.0,12.0,24.600000381469727
146.5,31.0,99.0,12.0,24.600000381469727
147.0,30.5,99.0,12.0,24.600000381469727
147.5,30.0,99.0,12.0,24.600000381469727
147.5,30.0,99.0,12.0,24.600000381469727
148.0,29.5,99.0,12.0,24.600000381469727
147.5,29.0,99.0,12.0,24.600000381469727
147.5,28.5,99.0,12.0,24.600000381469727
149.75,29.5,99.0,12.0,24.600000381469727
149.75,29.5,99.0,12.0,24.600000381469727
149.5,29.5,99.0,12.0,24.600000381469727
150.0,30.5,99.0,12.0,24.600000381469727
150.0,28.0,99.0,12.0,24.600000381469727
149.75,27.5,99.0,12.0,24.600000381469727
150.75,26.0,99.0,12.0,24.600000381469727
150.75,26.0,99.0,12.0,24.600000381469727
149.75,26.0,99.0,12.0,24.600000381469727
149.75,25.0,99.0,12.0,24.600000381469727
149.75,25.0,98.0,12.0,24.600000381469727
150.75,25.0,98.0,12.0,24.600000381469727
150.75,23.5,98.0,12.0,24.600000381469727
150.25,23.0,98.0,12.0,24.600000381469727
149.75,21.0,98.0,12.0,24.600000381469727
149.75,21.0,98.0,12.0,24.600000381469727
150.75,20.5,98.0,12.0,24.600000381469727
150.75,19.0,98.0,12.0,24.600000381469727
150.25,19.0,98.0,12.0,24.600000381469727
150.25,17.5,98.0,12.0,24.600000381469727
150.5,17.0,98.0,12.0,24.600000381469727
151.75,16.5,98.0,12.0,24.600000381469727
151.75,15.5,98.0,12.0,24.600000381469727
152.25,16.0,98.0,12.0,24.600000381469727
152.25,15.0,98.0,12.0,24.600000381469727
153.0,14.0,98.0,12.0,24.600000381469727
153.0,13.5,98.0,12.0,24.600000381469727
152.0,12.5,98.0,12.0,24.600000381469727
152.0,13.0,98.0,12.0,24.600000381469727
151.75,12.0,98.0,12.0,24.600000381469727
154.0,11.5,98.0,12.0,24.600000381469727
154.0,11.5,98.0,12.0,24.600000381469727
153.25,11.5,98.0,12.0,24.600000381469727
154.25,10.5,98.0,12.0,24.600000381469727
154.25,9.0,98.0,12.0,24.600000381469727
157.25,9.0,98.0,12.0,24.600000381469727
156.0,9.0,98.0,12.0,24.600000381469727
156.0,8.5,98.0,12.0,24.600000381469727
156.25,8.0,98.0,12.0,24.600000381469727
158.25,7.0,98.0,12.0,24.600000381469727
158.25,6.5,98.0,12.0,24.600000381469727
158.75,8.0,98.0,12.0,24.600000381469727
158.0,7.0,98.0,12.0,24.600000381469727
158.0,7.5,98.0,12.0,24.600000381469727
158.5,8.0,98.0,12.0,24.600000381469727
158.25,8.0,98.0,12.0,24.600000381469727
158.25,8.0,98.0,12.0,24.600000381469727
159.0,7.5,98.0,12.0,24.600000381469727
157.75,8.5,98.0,12.0,24.600000381469727
157.75,8.5,98.0,12.0,24.600000381469727
159.25,9.5,98.0,12.0,24.600000381469727
160.5,10.0,98.0,12.0,24.600000381469727
160.5,10.0,98.0,12.0,24.600000381469727
161.75,11.0,98.0,12.0,24.600000381469727
162.0,10.5,98.0,12.0,24.600000381469727
162.0,10.5,98.0,12.0,24.600000381469727
162.0,11.0,98.0,12.0,24.600000381469727
161.75,10.0,98.0,12.0,24.600000381469727
161.75,11.5,98.0,12.0,24.600000381469727
161.75,11.5,98.0,12.0,24.600000381469727
161.5,11.0,98.0,12.0,24.600000381469727
161.5,11.5,98.0,12.0,24.600000381469727
163.25,11.0,98.0,12.0,24.600000381469727
163.25,10.5,98.0,12.0,24.600000381469727
163.75,8.5,98.0,12.0,24.600000381469727
163.75,7.0,98.0,12.0,24.600000381469727
164.5,7.0,98.0,12.0,24.600000381469727
164.0,7.5,98.0,12.0,24.600000381469727
164.0,10.0,98.0,12.0,24.600000381469727
164.0,9.0,98.0,12.0,24.600000381469727
163.75,8.0,98.0,12.0,24.600000381469727
163.75,9.5,98.0,12.0,24.600000381469727
163.75,9.0,98.0,12.0,24.600000381469727
164.25,9.5,98.0,12.0,24.600000381469727
165.0,10.5,98.0,12.0,24.600000381469727
165.0,9.5,98.0,12.0,24.600000381469727
164.75,10.0,98.0,12.0,24.600000381469727
164.25,11.0,98.0,12.0,24.600000381469727
164.25,11.0,98.0,12.0,24.600000381469727
164.25,10.5,98.0,12.0,24.600000381469727
164.25,10.5,98.0,12.0,24.600000381469727
164.75,10.0,98.0,12.0,24.600000381469727
163.75,10.5,98.0,12.0,24.600000381469727
163.75,10.0,98.0,12.0,24.600000381469727
164.5,10.0,98.0,12.0,24.600000381469727
164.5,9.5,98.0,12.0,24.600000381469727
164.5,9.0,98.0,12.0,24.600000381469727
164.5,9.5,98.0,12.0,24.600000381469727
164.5,10.0,98.0,12.0,24.600000381469727
164.5,10.5,98.0,12.0,24.600000381469727
164.5,10.0,98.0,12.0,24.600000381469727
160.25,10.5,98.0,12.0,24.600000381469727
160.0,9.5,98.0,12.0,24.600000381469727
160.0,9.5,98.0,12.0,24.600000381469727
159.0,9.5,98.0,12.0,24.600000381469727
159.0,9.5,98.0,12.0,24.600000381469727
158.25,10.0,98.0,12.0,24.600000381469727
156.75,9.5,98.0,12.0,24.600000381469727
156.75,10.0,97.0,12.0,24.600000381469727
155.5,10.0,97.0,12.0,24.600000381469727
154.25,10.0,97.0,12.0,24.600000381469727
154.0,9.5,97.0,12.0,24.600000381469727
154.0,8.5,97.0,12.0,24.600000381469727
153.75,7.5,97.0,12.0,24.600000381469727
153.75,6.5,97.0,12.0,24.600000381469727
153.75,5.0,97.0,12.0,24.600000381469727
152.25,3.5,97.0,12.0,24.600000381469727
152.25,3.0,97.0,12.0,24.600000381469727
149.75,3.0,97.0,12.0,24.600000381469727
148.75,3.5,97.0,12.0,24.600000381469727
148.75,4.0,97.0,12.0,24.600000381469727
148.0,3.5,97.0,12.0,24.600000381469727
148.0,3.0,97.0,12.0,24.600000381469727
146.5,2.5,97.0,12.0,24.600000381469727
146.5,1.5,97.0,12.0,24.600000381469727
145.25,2.0,97.0,12.0,24.600000381469727
144.5,2.5,97.0,12.0,24.600000381469727
144.5,2.5,97.0,12.0,24.600000381469727
143.25,2.5,97.0,12.5,24.600000381469727
143.25,3.0,97.0,13.0,24.600000381469727
143.25,3.0,97.0,13.0,24.600000381469727
142.75,2.5,97.0,13.0,24.600000381469727
142.75,2.5,97.0,13.0,24.600000381469727
142.5,3.0,97.0,13.0,24.600000381469727
142.5,2.5,97.0,13.5,24.600000381469727
141.75,2.0,97.0,14.0,24.600000381469727
141.75,2.5,97.0,14.0,24.600000381469727
140.75,2.0,97.0,14.0,24.600000381469727
139.75,2.0,97.0,14.0,24.600000381469727
139.75,2.5,97.0,14.0,24.600000381469727
139.5,2.0,97.0,14.0,24.600000381469727
139.5,1.5,97.0,14.0,24.600000381469727
138.75,1.5,97.0,14.0,24.600000381469727
138.75,2.0,97.0,14.0,24.600000381469727
138.25,3.0,97.0,14.0,24.600000381469727
138.0,3.5,97.0,14.0,24.600000381469727
138.0,3.5,97.0,14.0,24.600000381469727
137.5,3.0,97.0,14.0,24.600000381469727
137.5,2.5,97.0,14.0,24.600000381469727
137.5,1.5,97.0,14.0,24.600000381469727
137.0,2.0,97.0,14.0,24.600000381469727
137.0,2.0,97.0,14.0,24.600000381469727
136.5,2.0,97.0,13.5,24.600000381469727
136.5,1.0,97.0,13.0,24.600000381469727
136.75,2.5,97.0,13.0,24.600000381469727
136.0,2.0,97.0,13.0,24.600000381469727
136.0,1.5,97.0,13.0,24.600000381469727
136.5,1.5,97.0,13.0,24.600000381469727
136.5,4.0,97.0,13.0,24.600000381469727
138.0,3.5,97.0,13.0,24.600000381469727
138.0,3.0,97.0,13.0,24.600000381469727
137.75,4.0,97.0,13.0,24.600000381469727
138.0,5.0,97.0,13.0,24.600000381469727
138.0,5.0,97.0,13.0,24.600000381469727
137.5,5.0,97.0,12.5,24.600000381469727
137.5,5.5,97.0,12.0,24.600000381469727
137.5,7.5,97.0,12.0,24.600000381469727
137.5,7.5,97.0,12.0,24.600000381469727
138.0,6.5,97.0,12.0,24.600000381469727
139.0,7.0,97.0,12.0,24.600000381469727
139.0,8.5,97.0,12.0,24.600000381469727
140.0,7.5,97.0,12.0,24.600000381469727
140.0,6.5,97.0,12.0,24.600000381469727
141.25,6.5,97.0,12.0,24.600000381469727
141.5,7.0,97.0,12.0,24.600000381469727
141.5,6.5,97.0,12.0,24.600000381469727
141.0,7.0,97.0,12.0,24.600000381469727
141.0,7.0,97.0,12.0,24.600000381469727
140.5,7.0,97.0,12.0,24.600000381469727
140.5,7.0,97.0,12.0,24.600000381469727
139.75,6.5,97.0,12.0,24.600000381469727
139.5,6.5,97.0,12.0,24.600000381469727
139.5,6.5,97.0,12.0,24.600000381469727
139.0,7.5,97.0,12.0,24.600000381469727
139.0,7.0,97.0,12.0,24.600000381469727
138.5,8.0,97.0,12.0,24.600000381469727
138.0,9.0,97.0,12.0,24.600000381469727
138.0,11.0,97.0,12.0,24.600000381469727
138.75,12.5,97.0,12.0,24.600000381469727
138.75,12.5,97.0,12.0,24.600000381469727
139.5,11.5,97.0,12.0,24.600000381469727
139.5,10.5,97.0,12.0,24.600000381469727
139.5,10.0,97.0,12.0,24.600000381469727
140.25,10.5,97.0,12.0,24.600000381469727
140.25,10.5,97.0,12.0,24.600000381469727
141.5,10.0,97.0,12.0,24.600000381469727
141.5,9.5,97.0,12.0,24.600000381469727
141.5,9.0,97.0,12.0,24.600000381469727
142.0,7.5,97.0,12.0,24.600000381469727
142.0,7.0,97.0,12.0,24.600000381469727
143.0,7.0,97.0,12.0,24.600000381469727
143.0,6.0,97.0,12.0,24.600000381469727
143.5,6.0,97.0,12.0,24.600000381469727
143.75,6.0,97.0,12.0,24.600000381469727
143.75,5.0,97.0,12.0,24.600000381469727
144.25,4.0,97.0,12.0,24.600000381469727
144.25,8.0,97.0,12.0,24.600000381469727
144.25,12.5,97.0,12.0,24.600000381469727
145.25,9.0,97.0,12.0,24.600000381469727
145.25,7.0,97.0,12.0,24.600000381469727
148.0,6.0,97.0,12.0,24.600000381469727
148.0,7.0,97.0,12.0,24.600000381469727
147.5,7.0,97.0,12.0,24.600000381469727
147.5,8.0,97.0,12.0,24.600000381469727
146.75,7.5,97.0,12.0,24.600000381469727
146.75,7.5,97.0,12.0,24.600000381469727
148.0,7.0,97.0,12.0,24.600000381469727
148.25,6.5,97.0,12.0,24.600000381469727
148.25,6.0,97.0,12.0,24.600000381469727
148.5,6.0,97.0,12.0,24.600000381469727
149.75,6.0,97.0,12.0,24.600000381469727
149.75,5.5,97.0,12.0,24.600000381469727
150.0,5.5,97.0,12.0,24.600000381469727
150.0,5.5,97.0,12.0,24.600000381469727
150.25,5.5,97.0,12.0,24.600000381469727
151.0,5.5,97.0,12.0,24.600000381469727
151.0,5.5,97.0,12.0,24.600000381469727
151.25,5.0,97.0,12.0,24.600000381469727
151.25,5.5,97.0,12.0,24.600000381469727
150.0,5.5,97.0,12.0,24.600000381469727
150.0,5.5,97.0,12.0,24.600000381469727
148.25,5.5,96.0,12.0,24.600000381469727
146.5,5.5,96.0,12.0,24.600000381469727
146.5,5.5,96.0,12.0,24.600000381469727
144.5,5.5,96.0,12.0,24.600000381469727
144.5,5.5,96.0,12.0,24.600000381469727
143.25,5.5,96.0,12.0,24.600000381469727
143.25,5.5,96.0,12.0,24.600000381469727
142.0,5.5,96.0,12.0,24.600000381469727
141.25,5.5,96.0,12.0,24.600000381469727
141.25,5.5,96.0,12.0,24.600000381469727
141.25,5.5,96.0,12.0,24.600000381469727
141.25,5.0,96.0,12.0,24.600000381469727
142.0,5.0,96.0,12.0,24.600000381469727
142.75,5.0,96.0,12.0,24.600000381469727
142.75,5.0,96.0,12.0,24.600000381469727
145.0,6.0,96.0,12.0,24.600000381469727
145.0,6.0,96.0,12.0,24.600000381469727
143.5,6.0,97.0,12.0,24.600000381469727
143.5,5.5,97.0,12.0,24.600000381469727
144.25,5.5,96.0,12.0,24.600000381469727
144.25,6.0,96.0,12.0,24.600000381469727
144.25,6.5,96.0,12.0,24.600000381469727
144.25,7.0,96.0,12.0,24.600000381469727
144.25,7.0,96.0,12.0,24.600000381469727
144.25,7.0,96.0,12.0,24.600000381469727
144.25,7.5,96.0,12.0,24.600000381469727
144.25,8.0,96.0,12.0,24.600000381469727
144.5,9.0,96.0,12.0,24.600000381469727
144.5,13.0,96.0,12.0,24.6003271769854
144.5,15.5,96.0,12.0,24.600653972501068
144.5,12.0,96.0,12.0,24.60098076801674
151.0,10.5,96.0,12.0,24.60130756353241
151.0,10.5,96.0,12.0,24.601634359048084
151.5,10.5,96.0,12.0,24.601961154563757
151.5,10.5,96.0,12.0,24.602287950079425
148.5,10.5,96.0,12.0,24.602614745595098
148.25,10.0,96.0,12.0,24.602941541110766
148.25,10.0,96.0,12.0,24.60326833662644
147.75,10.0,96.0,12.0,24.60359513214211
147.75,8.5,96.0,12.0,24.603921927657783
147.25,8.0,96.0,12.0,24.60424872317345
147.5,7.5,96.0,12.0,24.604575518689124
147.5,7.0,96.0,12.0,24.6049023142048
147.5,6.5,96.0,12.0,24.60522910972047
148.0,6.5,96.0,12.0,24.605555905236137
148.0,6.0,96.0,12.0,24.60588270075181
148.5,6.0,96.0,12.0,24.60620949626748
148.5,6.0,96.0,12.0,24.60653629178315
148.75,6.0,96.0,12.0,24.606863087298823
148.25,6.5,97.0,12.0,24.60718988281449
148.25,7.0,97.0,12.0,24.607516678330168
147.75,6.0,97.0,12.0,24.60784347384584
147.75,6.5,96.0,12.0,24.60817026936151
149.75,6.0,97.0,12.0,24.60849706487718
148.5,6.0,96.0,12.0,24.60882386039285
148.5,6.5,96.0,11.5,24.60915065590852
147.5,6.0,96.0,11.0,24.609477451424198
148.5,6.0,96.0,11.0,24.609804246939863
148.5,6.5,96.0,11.0,24.61013104245553
148.5,6.0,97.0,11.0,24.610457837971207
148.5,6.0,97.0,11.0,24.61078463348688
147.25,6.0,97.0,11.0,24.61111142900255
148.5,5.5,96.0,11.0,24.61143822451822
148.5,5.5,96.0,11.0,24.611765020033893
146.5,5.5,96.0,11.0,24.612091815549565
146.5,5.5,96.0,11.0,24.612418611065237
145.75,5.5,96.0,11.0,24.612745406580903
146.0,5.5,96.0,10.5,24.61307220209658
146.0,5.0,97.0,10.0,24.613398997612247
143.75,5.0,96.0,10.0,24.61372579312792
143.75,5.5,96.0,10.0,24.61405258864359
143.25,5.0,96.0,10.0,24.614379384159264
143.0,5.0,96.0,10.0,24.614706179674933
143.0,5.0,96.0,10.0,24.615032975190605
143.25,5.0,96.0,10.0,24.61535977070628
143.25,5.0,96.0,10.0,24.61568656622195
143.75,5.0,96.0,10.0,24.61601336173762
144.25,4.5,96.0,10.0,24.61634015725329
144.25,4.0,96.0,10.0,24.616666952768963
144.75,4.5,96.0,10.0,24.61699374828463
144.25,5.0,96.0,10.0,24.617320543800304
144.25,5.5,96.0,10.0,24.617647339315976
143.25,5.5,96.0,10.0,24.61797413483165
143.25,5.5,96.0,10.0,24.61830093034732
143.5,5.5,96.0,10.0,24.61862772586299
143.5,5.5,96.0,10.0,24.61895452137866
143.0,6.0,96.0,10.0,24.61928131689433
143.25,5.5,96.0,10.0,24.619608112410003
143.25,6.0,96.0,10.0,24.619934907925675
143.75,6.0,96.0,10.0,24.620261703441347
143.75,6.0,96.0,10.0,24.620588498957016
143.5,6.0,96.0,10.0,24.620915294472688
144.5,6.0,96.0,10.0,24.62124208998836
144.5,6.0,96.0,10.0,24.62156888550403
143.0,6.5,96.0,10.0,24.6218956810197
143.0,5.5,96.0,10.0,24.622222476535374
143.25,5.0,96.0,10.0,24.62254927205105
144.25,5.0,96.0,10.0,24.622876067566715
144.25,4.5,96.0,10.0,24.623202863082387
143.75,4.5,96.0,10.0,24.62352965859806
143.75,4.5,96.0,10.0,24.623856454113728
144.5,4.0,96.0,10.0,24.6241832496294
144.25,3.5,96.0,10.0,24.624510045145072
144.25,4.0,96.0,10.0,24.624836840660745
143.75,3.5,96.0,10.0,24.625163636176413
143.75,4.0,96.0,10.0,24.62549043169209
143.75,5.0,96.0,10.0,24.62581722720776
143.5,5.5,96.0,10.0,24.62614402272343
143.5,5.5,96.0,10.0,24.6264708182391
143.75,5.0,96.0,10.0,24.62679761375477
143.75,5.0,96.0,10.0,24.627124409270444
143.5,5.0,96.0,10.0,24.627451204786112
144.0,5.0,96.0,10.0,24.627778000301785
144.0,5.0,96.0,10.0,24.628104795817457
143.75,5.5,96.0,10.0,24.62843159133313
143.75,5.5,96.0,10.0,24.6287583868488
143.25,5.5,96.0,10.0,24.62908518236447
142.5,5.0,96.0,10.0,24.629411977880142
142.5,4.5,96.0,10.0,24.62973877339581
142.5,5.5,96.0,10.0,24.630065568911483
142.25,5.5,96.0,10.0,24.63039236442716
142.25,6.0,96.0,10.0,24.630719159942828
142.0,7.0,97.0,10.0,24.631045955458497
142.0,6.5,96.0,10.0,24.63137275097417
141.75,6.0,96.0,10.0,24.63169954648984
142.25,6.5,96.0,10.0,24.63202634200551
142.25,7.0,96.0,10.0,24.632353137521186
142.25,8.0,96.0,10.0,24.63267993303685
